order_id,order_date,region,province,channel,category,product,quantity,unit_price,discount,revenue,cost,profit,customer_type,payment_method,rating
ORD01648,2024-08-09,ภาคอีสาน,นครราชสีมา,Lazada,เครื่องใช้ในบ้าน,กาต้มน้ำไฟฟ้า,1,590,0.05,560.5,344.42,216.08,ลูกค้าใหม่,บัตรเครดิต,1
ORD02360,2024-07-31,ภาคเหนือ,พิษณุโลก,Lazada,ความงาม,เซรั่มบำรุงผิว,2,790,0.1,1422.0,971.65,450.35,ลูกค้าประจำ,เงินสด,5
ORD01875,2024-10-23,ภาคกลาง,ปทุมธานี,Lazada,คอมพิวเตอร์,SSD 1TB,1,2190,0.1,1971.0,1334.02,636.98,ลูกค้าใหม่,เงินสด,5
ORD01629,2025-05-20,ภาคตะวันออก,จันทบุรี,หน้าร้าน,คอมพิวเตอร์,เมาส์เกมมิ่ง,3,890,0.05,2840.88,1494.0,1346.88,ลูกค้าประจำ,เงินสด,3
ORD00299,2025-11-29,ภาคกลาง,ปทุมธานี,Lazada,อิเล็กทรอนิกส์,ลำโพงบลูทูธ,1,1590,0,1780.8,1164.3,616.5,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD00248,2025-08-26,ภาคกลาง,นนทบุรี,Shopee,แฟชั่น,กระเป๋าเป้,5,990,0.05,5266.8,3289.49,1977.31,ลูกค้าประจำ,เงินสด,4
ORD01492,2025-03-20,ภาคตะวันออก,ชลบุรี,หน้าร้าน,อิเล็กทรอนิกส์,หูฟังไร้สาย,5,1290,0.05,6862.8,4200.04,2662.76,ลูกค้าใหม่,โอนผ่านแอป,5
ORD01167,2024-03-02,ภาคเหนือ,เชียงราย,หน้าร้าน,คอมพิวเตอร์,SSD 1TB,1,2190,0,2190.0,1326.85,863.15,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD00729,2025-12-13,ภาคเหนือ,เชียงราย,LINE Shopping,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,2,4990,0.15,9500.96,6835.67,2665.29,ลูกค้าประจำ,เงินสด,4
ORD01849,2025-12-28,ภาคกลาง,นครปฐม,หน้าร้าน,อิเล็กทรอนิกส์,ลำโพงบลูทูธ,3,1590,0,5342.4,2626.77,2715.63,ลูกค้าประจำ,เงินสด,5
ORD02466,2024-09-13,ภาคอีสาน,ขอนแก่น,LINE Shopping,อิเล็กทรอนิกส์,สมาร์ทวอทช์,3,3490,0.15,8899.5,7020.74,1878.76,ลูกค้าใหม่,เก็บเงินปลายทาง,3
ORD02648,2025-05-19,ภาคกลาง,ปทุมธานี,Shopee,คอมพิวเตอร์,SSD 1TB,2,2190,0,4905.6,3153.61,1751.99,ลูกค้าประจำ,โอนผ่านแอป,3
ORD01622,2024-03-17,ภาคใต้,ภูเก็ต,LINE Shopping,แฟชั่น,กระเป๋าเป้,2,990,0,1980.0,1256.48,723.52,ลูกค้าประจำ,โอนผ่านแอป,4
ORD02855,2025-10-02,ภาคใต้,สุราษฎร์ธานี,หน้าร้าน,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,1,4990,0,5588.8,3520.37,2068.43,ลูกค้าใหม่,บัตรเครดิต,4
ORD00638,2025-03-08,ภาคอีสาน,อุดรธานี,เว็บไซต์,คอมพิวเตอร์,SSD 1TB,1,2190,0,2452.8,1536.88,915.92,ลูกค้าประจำ,โอนผ่านแอป,4
ORD02719,2024-11-01,ภาคอีสาน,นครราชสีมา,หน้าร้าน,คอมพิวเตอร์,"จอมอนิเตอร์ 24""",2,4290,0.05,8151.0,5045.37,3105.63,ลูกค้าใหม่,บัตรเครดิต,2
ORD01814,2024-02-02,ภาคกลาง,กรุงเทพมหานคร,หน้าร้าน,ความงาม,ครีมกันแดด,1,450,0,450.0,281.5,168.5,ลูกค้าใหม่,เงินสด,5
ORD02755,2024-11-02,ภาคอีสาน,อุบลราชธานี,Shopee,เครื่องใช้ในบ้าน,กาต้มน้ำไฟฟ้า,2,590,0.1,1062.0,712.19,349.81,ลูกค้าประจำ,บัตรเครดิต,5
ORD01558,2025-11-01,ภาคกลาง,นครปฐม,หน้าร้าน,อิเล็กทรอนิกส์,หูฟังไร้สาย,3,1290,0.05,4117.68,2727.17,1390.51,ลูกค้าประจำ,เก็บเงินปลายทาง,3
ORD02741,2024-03-26,ภาคเหนือ,พิษณุโลก,Shopee,อิเล็กทรอนิกส์,ลำโพงบลูทูธ,5,1590,0.15,6757.5,5226.36,1531.14,ลูกค้าใหม่,เงินสด,3
ORD01869,2024-06-09,ภาคใต้,สงขลา,Shopee,อิเล็กทรอนิกส์,สมาร์ทวอทช์,1,3490,0,3490.0,2551.31,938.69,ลูกค้าประจำ,โอนผ่านแอป,5
ORD01571,2024-05-22,ภาคกลาง,ปทุมธานี,Shopee,แฟชั่น,กระเป๋าเป้,2,990,0.05,1881.0,1092.53,788.47,ลูกค้าใหม่,เงินสด,5
ORD01341,2025-12-28,ภาคเหนือ,พิษณุโลก,Shopee,แฟชั่น,กระเป๋าเป้,5,990,0,5544.0,3598.45,1945.55,ลูกค้าประจำ,บัตรเครดิต,5
ORD02101,2024-03-25,ภาคอีสาน,อุดรธานี,หน้าร้าน,ความงาม,ลิปสติก,3,350,0,1050.0,747.6,302.4,ลูกค้าใหม่,บัตรเครดิต,4
ORD01356,2024-05-21,ภาคกลาง,ปทุมธานี,Shopee,คอมพิวเตอร์,เมาส์เกมมิ่ง,1,890,0.15,756.5,587.65,168.85,ลูกค้าใหม่,เก็บเงินปลายทาง,5
ORD00128,2025-10-01,ภาคอีสาน,อุดรธานี,หน้าร้าน,ความงาม,ครีมกันแดด,3,450,0,1512.0,998.61,513.39,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD00040,2025-01-23,ภาคตะวันออก,ระยอง,Shopee,แฟชั่น,รองเท้าผ้าใบ,3,1890,0.15,5397.84,3730.2,1667.64,ลูกค้าใหม่,เงินสด,5
ORD00873,2025-09-11,ภาคตะวันออก,ระยอง,เว็บไซต์,เครื่องใช้ในบ้าน,กาต้มน้ำไฟฟ้า,1,590,0.05,627.76,382.33,245.43,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD01959,2025-10-05,ภาคตะวันออก,ระยอง,หน้าร้าน,ความงาม,ลิปสติก,1,350,0,392.0,254.31,137.69,ลูกค้าใหม่,เงินสด,5
ORD00255,2025-12-27,ภาคกลาง,นนทบุรี,หน้าร้าน,ความงาม,ลิปสติก,1,350,0,392.0,251.09,140.91,ลูกค้าใหม่,เงินสด,5
ORD02318,2024-08-13,ภาคอีสาน,ขอนแก่น,Lazada,คอมพิวเตอร์,คีย์บอร์ดแมคคานิคอล,2,2490,0.05,4731.0,3658.09,1072.91,ลูกค้าใหม่,โอนผ่านแอป,5
ORD02320,2025-04-14,ภาคกลาง,นครปฐม,Shopee,อิเล็กทรอนิกส์,ลำโพงบลูทูธ,1,1590,0,1780.8,988.88,791.92,ลูกค้าประจำ,บัตรเครดิต,4
ORD01761,2024-11-17,ภาคกลาง,กรุงเทพมหานคร,Lazada,ความงาม,เซรั่มบำรุงผิว,1,790,0,790.0,564.15,225.85,ลูกค้าประจำ,,1
ORD00482,2025-11-12,ภาคกลาง,กรุงเทพมหานคร,Lazada,แฟชั่น,กางเกงยีนส์,1,890,0.05,946.96,666.49,280.47,ลูกค้าประจำ,บัตรเครดิต,4
ORD01567,2024-12-08,ภาคกลาง,กรุงเทพมหานคร,เว็บไซต์,เครื่องใช้ในบ้าน,กาต้มน้ำไฟฟ้า,1,590,0,590.0,383.99,206.01,ลูกค้าใหม่,เก็บเงินปลายทาง,4
ORD02435,2025-11-11,ภาคกลาง,กรุงเทพมหานคร,Shopee,อิเล็กทรอนิกส์,พาวเวอร์แบงก์,2,690,0,1545.6,1012.52,533.08,ลูกค้าใหม่,โอนผ่านแอป,
ORD02678,2024-11-28,ภาคกลาง,นครปฐม,Shopee,ความงาม,เซรั่มบำรุงผิว,1,790,0,790.0,554.63,235.37,ลูกค้าใหม่,บัตรเครดิต,3
ORD02690,2025-08-06,ภาคกลาง,นนทบุรี,Shopee,เครื่องใช้ในบ้าน,หม้อทอดไร้น้ำมัน,1,2590,0,2900.8,1603.96,1296.84,ลูกค้าใหม่,เก็บเงินปลายทาง,5
ORD02823,2024-11-12,ภาคกลาง,นครปฐม,หน้าร้าน,แฟชั่น,เสื้อยืด,1,290,0.05,275.5,209.27,66.23,ลูกค้าใหม่,บัตรเครดิต,5
ORD02665,2025-11-29,ภาคกลาง,ปทุมธานี,Lazada,แฟชั่น,กางเกงยีนส์,1,890,0,996.8,607.41,389.39,ลูกค้าประจำ,โอนผ่านแอป,5
ORD01113,2024-06-08,ภาคกลาง,กรุงเทพมหานคร,หน้าร้าน,ความงาม,เซรั่มบำรุงผิว,2,790,0,1580.0,1012.76,567.24,,โอนผ่านแอป,4
ORD02617,2024-08-16,ภาคเหนือ,พิษณุโลก,Shopee,อิเล็กทรอนิกส์,ลำโพงบลูทูธ,5,1590,0.05,7552.5,5610.89,1941.61,ลูกค้าประจำ,โอนผ่านแอป,
ORD01497,2024-12-28,ภาคกลาง,นนทบุรี,Shopee,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,1,4990,0.1,4491.0,3308.87,1182.13,ลูกค้าใหม่,โอนผ่านแอป,4
ORD01085,2024-03-30,ภาคตะวันออก,ชลบุรี,LINE Shopping,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,1,4990,0,4990.0,2865.27,2124.73,ลูกค้าใหม่,โอนผ่านแอป,5
ORD00066,2024-12-28,ภาคอีสาน,อุบลราชธานี,LINE Shopping,คอมพิวเตอร์,เมาส์เกมมิ่ง,1,890,0,890.0,600.44,289.56,,บัตรเครดิต,5
ORD01237,2024-12-23,ภาคกลาง,ปทุมธานี,เว็บไซต์,แฟชั่น,รองเท้าผ้าใบ,1,1890,0.05,1795.5,1393.71,401.79,ลูกค้าประจำ,โอนผ่านแอป,5
ORD00780,2024-09-27,ภาคกลาง,นครปฐม,Shopee,อิเล็กทรอนิกส์,สมาร์ทวอทช์,5,3490,0.05,16577.5,12645.03,3932.47,ลูกค้าใหม่,เงินสด,4
ORD02377,2024-07-12,ภาคใต้,ภูเก็ต,Lazada,อิเล็กทรอนิกส์,หูฟังไร้สาย,1,1290,0.05,1225.5,843.71,381.79,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD00454,2025-05-26,ภาคกลาง,กรุงเทพมหานคร,Shopee,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,1,4990,0,5588.8,2861.77,2727.03,ลูกค้าประจำ,โอนผ่านแอป,4
ORD02672,2025-07-19,ภาคเหนือ,พิษณุโลก,Shopee,ความงาม,ลิปสติก,1,350,0,392.0,208.89,183.11,ลูกค้าใหม่,บัตรเครดิต,5
ORD02393,2025-04-12,ภาคอีสาน,นครราชสีมา,หน้าร้าน,ความงาม,ครีมกันแดด,2,450,0,1008.0,499.11,508.89,ลูกค้าใหม่,บัตรเครดิต,5
