app_id,name,release_date,primary_genre,developer_tier,price_usd,price_range,is_free,early_access,multiplayer,thai_language,steam_deck,owners_estimate,positive_reviews,negative_reviews,review_pct,avg_playtime_hours,peak_ccu,estimated_revenue_usd,success
132708,Tiny Frontier 2,2018-08-22,Strategy,AAA,0.0,Free,Free,No,Yes,No,Verified,35180200,534182,95750,84.8,63.3,71360,35029917,Hit
189910,Cyber Ocean 2,2024-02-18,Strategy,Indie,0.99,< $5,Paid,No,Yes,No,Playable,37400,756,280,73.0,131.7,92,15265,Not hit
140478,Iron Legends 2,2022-05-27,Roguelike,Indie,19.99,$10-20,Paid,No,No,No,Verified,12900,203,60,77.5,15.5,28,102215,Not hit
124087,Pixel Factory 2,2022-02-14,Casual,Indie,9.99,$5-10,Paid,No,No,No,Verified,200,5,2,73.4,5.4,0,862,Not hit
168857,Lost Frontier Remastered,2024-10-19,Strategy,Indie,9.99,$5-10,Paid,No,No,No,Playable,400,5,4,63.4,83.6,1,1507,Not hit
190576,Iron Survivors Deluxe Deluxe,2025-12-09,Casual,Indie,24.99,$20-40,Paid,No,No,No,Playable,1200,31,12,72.2,11.6,1,11184,Not hit
105883,Rogue Odyssey,2020-04-16,RPG,Indie,19.99,$10-20,Paid,No,No,No,Verified,4300,56,26,68.9,99.9,3,33899,Not hit
145029,Frozen Chronicles II,2025-08-25,Roguelike,AA,19.99,$10-20,Paid,No,No,No,Playable,90400,2374,929,71.9,58.9,269,815746,Not hit
147360,Tiny Colony,2020-07-21,Casual,Indie,9.99,$5-10,Paid,No,No,No,Playable,11600,207,69,75.0,5.5,6,52328,Not hit
101184,Steel Tactics,2023-12-23,Strategy,Indie,2.99,< $5,Paid,No,No,No,Playable,25500,711,229,75.7,47.8,30,25684,Not hit
153761,Lost Legends Remastered,2024-03-18,Action,Indie,9.99,$5-10,Paid,No,No,No,Verified,39600,1090,181,85.8,9.4,133,153265,Not hit
131487,Shadow Village: Origins,2021-05-22,Strategy,Indie,14.99,$10-20,Paid,Yes,Yes,No,Unsupported,20400,239,81,74.7,63.9,20,104420,Not hit
102997,Frozen Factory 2,2024-05-24,Action,AAA,49.99,$40+,Paid,No,Yes,No,Playable,4371700,82104,7923,91.2,9.6,13464,72057686,Hit
181733,Pixel Chronicles 2 2,2025-02-21,RPG,Indie,0.0,Free,Free,No,Yes,No,Verified,51200,700,315,69.0,63.9,75,50483,Not hit
129933,Dragon Kingdom Remastered,2022-01-22,Action,Indie,19.99,$10-20,Paid,No,No,No,Unsupported,66600,910,453,66.8,16.6,184,529785,Not hit
187801,Crystal Kingdom Remastered,2022-02-12,Casual,AA,39.99,$20-40,Paid,No,No,No,Unsupported,12800,213,35,86.1,2.8,10,195085,Not hit
126270,Dark Factory II,2022-09-03,Casual,Indie,4.99,< $5,Paid,Yes,Yes,No,Playable,10300,110,66,62.5,7.6,29,18645,Not hit
191242,Lost Dungeon Deluxe,2017-02-23,Action,Indie,2.99,< $5,Paid,No,No,No,Unsupported,6500,205,24,89.9,8.9,23,8082,Not hit
153280,Star Arena Remastered,2019-02-23,Action,Indie,0.99,< $5,Paid,No,No,No,Playable,12400,144,42,77.5,14.5,10,5371,Not hit
133374,Void Racer Deluxe,2020-09-29,Simulation,Indie,2.99,< $5,Paid,No,No,No,Verified,53300,1631,414,79.8,42.2,44,61477,Not hit
100740,Silent Protocol,2024-02-23,RPG,AA,0.0,Free,Free,No,No,No,Playable,583400,9937,4000,71.3,103.9,450,498683,Not hit
129489,Eternal Horizon,2022-10-07,Horror,Indie,14.99,$10-20,Paid,Yes,No,No,Playable,5000,60,39,61.2,5.7,13,30123,Not hit
121016,Dark Chronicles: Origins,2023-06-13,Casual,AA,39.99,$20-40,Paid,No,No,Yes,Verified,32100,597,463,56.4,4.4,56,502651,Not hit
121645,Eternal Island Remastered,2017-01-27,Simulation,Indie,4.99,< $5,Paid,No,No,No,Verified,6600,111,65,63.4,34.7,13,12272,Not hit
174740,Pixel Survivors Remastered,2022-02-22,Survival,Indie,14.99,$10-20,Paid,Yes,Yes,No,Verified,2100,43,13,78.5,80.9,12,11629,Not hit
120128,Star Empire,2017-04-11,Racing,Indie,19.99,$10-20,Paid,No,No,No,Playable,22300,504,85,85.6,33.6,87,161163,Not hit
154057,Star Legends 2,2021-03-02,Puzzle,Indie,9.99,$5-10,Paid,Yes,No,No,Playable,4700,64,23,74.5,6.1,8,17140,Not hit
167710,Mystic Island 2,2020-05-03,Adventure,Indie,0.99,< $5,Paid,No,No,No,Playable,135600,1757,732,70.6,7.7,134,57830,Not hit
124383,Hidden Tactics 2,2018-10-31,Action,Indie,9.99,$5-10,Paid,No,Yes,No,Playable,2100,54,26,68.5,21.7,15,9020,Not hit
127602,Star Island: Origins,2024-05-26,RPG,Indie,0.99,< $5,Paid,No,Yes,No,Playable,4700,134,44,75.4,37.4,30,1642,Not hit
161864,Star Empire Remastered Remastered,2024-12-20,RPG,Indie,2.99,< $5,Paid,No,No,No,Verified,209400,5662,1597,78.0,58.3,789,198005,Not hit
111951,Cyber Factory II,2025-08-19,Adventure,AAA,69.99,$40+,Paid,No,No,No,Unsupported,2203300,28583,6969,80.4,9.7,3072,55059616,Hit
103145,Broken Hunter,2024-11-28,Action,Indie,4.99,< $5,Paid,No,Yes,No,Playable,18400,386,138,73.8,29.2,88,28964,Not hit
128675,Solar Village II,2020-08-20,Simulation,Indie,24.99,$20-40,Paid,Yes,No,No,Verified,10800,165,56,75.1,20.5,41,87831,Not hit
129637,Frozen Village,2024-12-14,Adventure,Indie,14.99,$10-20,Paid,No,No,No,Unsupported,1000,8,9,50.8,11.7,3,5496,Not hit
145510,Solar Protocol: Origins,2025-08-16,Horror,Indie,4.99,< $5,Paid,No,No,No,Verified,31700,809,163,83.3,5.7,45,52382,Not hit
123902,Pixel Factory,2023-09-28,Adventure,Indie,14.99,$10-20,Paid,Yes,Yes,No,Playable,4600,110,49,69.6,8.4,34,28945,Not hit
185803,Pixel Island Deluxe 2,2020-07-31,Horror,AAA,49.99,$40+,Paid,No,No,Yes,Playable,2828500,64307,7385,89.7,10.5,10686,53355768,Hit
138813,Eternal Tower: Origins,2021-03-18,Simulation,Indie,2.99,< $5,Paid,Yes,No,No,Verified,12400,262,68,79.5,90.5,43,12244,Not hit
114874,Silent Frontier: Origins,2016-11-22,Strategy,Indie,9.99,$5-10,Paid,No,No,No,Playable,840000,26948,2408,91.8,83.4,671,3514799,Hit
128231,Crystal Empire II,2019-04-02,Casual,AA,19.99,$10-20,Paid,No,No,No,Unsupported,42700,668,341,66.3,2.6,109,293349,Not hit
176109,Broken Arena: Origins,2023-02-11,Action,AA,39.99,$20-40,Paid,No,No,No,Playable,334400,4454,2442,64.6,10.1,555,5724282,Not hit
182510,Dark Legends 2,2023-01-22,Action,Indie,0.99,< $5,Paid,No,Yes,No,Playable,14400,308,190,62.0,6.0,59,5216,Not hit
138221,Star Protocol Remastered Remastered Remastered,2024-03-28,Simulation,Indie,14.99,$10-20,Paid,No,No,No,Playable,6000,142,74,66.1,40.7,7,30535,Not hit
128712,Neon Island,2021-04-22,RPG,Indie,2.99,< $5,Paid,No,Yes,Yes,Verified,33600,855,357,70.6,95.6,43,45231,Not hit
123384,Iron Tower II,2024-12-07,Simulation,Indie,0.0,Free,Free,No,Yes,No,Unsupported,1431600,24316,7305,76.9,20.9,6059,940439,Not hit
160199,Frozen Colony Remastered Deluxe,2016-08-25,Action,Indie,2.99,< $5,Paid,No,No,No,,15300,365,78,82.4,39.1,21,18878,Not hit
175998,Lost Island: Origins,2021-11-19,Casual,Indie,9.99,$5-10,Paid,No,No,No,Playable,28000,427,154,73.5,6.4,45,111162,Not hit
186987,Void Colony Deluxe,2021-10-13,Strategy,Indie,19.99,$10-20,Paid,No,No,No,Playable,16700,233,113,67.5,48.1,63,131190,Not hit
135594,Dark Arena Deluxe: Origins,2025-11-05,RPG,Indie,14.99,$10-20,Paid,No,No,No,Playable,2000,43,20,68.4,48.8,5,12364,Not hit
191649,Rogue Arena: Origins,2021-06-13,Simulation,AA,19.99,$10-20,Paid,No,No,No,Verified,7600,86,33,72.7,17.2,26,66372,Not hit
127010,Neon Legends,2022-07-06,RPG,Indie,14.99,$10-20,Paid,No,No,No,Verified,4200,76,33,70.6,,14,23604,Not hit
170485,Neon Legends Remastered II,2022-07-06,Roguelike,Indie,24.99,$20-40,Paid,No,No,No,Playable,113800,4013,103,97.5,77.9,61,1051416,Hit
120387,Frozen Chronicles Deluxe,2023-10-15,Adventure,AA,19.99,$10-20,Paid,No,No,No,Playable,4600,51,25,67.8,6.0,3,39545,Not hit
139701,Wild Tactics,2020-09-26,Simulation,AA,29.99,$20-40,Paid,No,No,No,Unsupported,66200,772,245,76.0,20.8,159,654054,Not hit
152207,Crystal Empire II 2,2023-07-25,Strategy,Indie,2.99,< $5,Paid,No,Yes,No,Verified,3600,96,34,74.3,96.9,22,4699,Not hit
110767,Crystal Island 2,2024-05-27,Survival,Indie,4.99,< $5,Paid,No,Yes,No,Playable,30500,590,167,78.0,39.7,186,64489,Not hit
152466,Rogue Island Remastered,2019-12-24,RPG,Indie,9.99,$5-10,Paid,Yes,No,No,Verified,2300,32,34,48.9,50.3,2,9462,Not hit
176072,Golden Village: Origins Remastered,2023-04-08,Simulation,AA,39.99,$20-40,Paid,No,No,No,Unsupported,49700,952,494,65.9,37.1,33,773389,Not hit
189984,Eternal Empire: Origins,2021-05-22,Adventure,Indie,14.99,$10-20,Paid,No,No,No,Verified,5500,168,48,77.8,7.9,12,33181,Not hit
179069,Pixel Protocol II,2019-01-25,Casual,Indie,9.99,$5-10,Paid,Yes,No,No,Playable,1700,36,22,63.1,8.7,5,6059,Not hit
115244,Void Survivors,2024-07-14,Simulation,Indie,0.0,Free,Free,No,No,No,Verified,392700,8395,2874,74.5,18.0,1219,113743,Not hit
156721,Wild Tactics 2,2022-03-21,Survival,Indie,9.99,$5-10,Paid,No,No,No,Unsupported,2300,74,6,93.3,49.8,8,7645,Not hit
178292,Mystic Island Remastered,2019-09-12,Sports,Indie,4.99,< $5,Paid,No,Yes,No,Playable,4700,47,26,65.0,38.8,10,8747,Not hit
112728,Iron Village Remastered,2023-11-25,Action,AA,19.99,$10-20,Paid,No,No,Yes,Playable,93000,1603,606,72.6,38.6,368,809940,Not hit
180919,Solar Kingdom Remastered Remastered,2024-10-27,Roguelike,AA,24.99,$20-40,Paid,No,No,No,Playable,27200,333,185,64.4,67.0,88,249744,Not hit
108917,Hidden Arena,2025-11-10,Puzzle,Indie,9.99,$5-10,Paid,No,No,No,Playable,600,14,3,83.3,5.8,2,2450,Not hit
107474,Broken Tower Deluxe,2024-05-23,Sports,AA,39.99,$20-40,Paid,No,Yes,Yes,Verified,2090300,35327,3752,90.4,32.4,10781,33524632,Hit
161790,Solar Racer 2,2025-03-19,Casual,Indie,2.99,< $5,Paid,No,No,No,Unsupported,3700,50,32,61.9,8.2,5,3870,Not hit
167081,Broken Kingdom: Origins,2024-03-09,RPG,AAA,0.0,Free,Free,No,No,Yes,Unsupported,208100,4375,2967,59.6,82.3,354,122640,Not hit
116465,Hidden Village Remastered,2016-08-16,RPG,Indie,14.99,$10-20,Paid,No,Yes,No,Playable,45500,832,219,79.2,45.6,183,305817,Not hit
102664,Wild Legends,2016-09-29,Casual,Indie,9.99,$5-10,Paid,No,No,No,Playable,4900,98,23,81.2,3.6,14,17544,Not hit
113320,Dragon Protocol: Origins,2022-11-07,Strategy,Indie,19.99,$10-20,Paid,No,Yes,No,Playable,16100,548,26,95.6,33.9,113,119162,Not hit
135002,Rogue Empire,2025-04-03,Simulation,AA,39.99,$20-40,Paid,No,No,No,Verified,63100,891,212,80.8,26.9,99,1036487,Not hit
149617,Shadow Arena: Origins,2017-08-30,Adventure,Indie,2.99,< $5,Paid,No,No,No,Unsupported,88100,2332,662,77.9,15.5,230,102005,Not hit
103552,Rogue League,2024-06-20,Simulation,AA,39.99,$20-40,Paid,No,No,No,Verified,64800,918,239,79.4,31.9,234,1164944,Not hit
153206,Hidden Dungeon 2,2022-04-21,Horror,Indie,19.99,$10-20,Paid,No,No,No,Playable,13800,377,160,70.3,3.1,31,117100,Not hit
183287,Silent Odyssey Remastered Deluxe,2022-05-20,Action,Indie,2.99,< $5,Paid,No,No,No,Playable,41100,899,333,73.0,21.5,163,40939,Not hit
120868,Cyber Protocol II 2,2017-12-05,Adventure,Indie,9.99,$5-10,Paid,No,No,No,Playable,10300,256,109,70.4,9.6,15,40174,Not hit
116243,Frozen Arena,2025-11-05,Simulation,Indie,9.99,$5-10,Paid,No,No,No,Verified,5200,86,38,69.4,9.0,5,17050,Not hit
155093,Steel Kingdom Remastered: Origins,2025-01-14,Sports,Indie,4.99,< $5,Paid,No,Yes,No,Playable,71500,1068,589,64.5,82.4,305,129834,Not hit
120831,Lost Tower,2021-08-07,Strategy,Indie,4.99,< $5,Paid,No,No,No,Verified,1100,19,13,60.7,38.7,0,2051,Not hit
122311,Hidden Racer Deluxe,2024-11-26,Adventure,Indie,4.99,< $5,Paid,No,Yes,No,Unsupported,46900,1019,370,73.4,15.3,334,80159,Not hit
180179,Cyber Racer 2,2022-04-09,Puzzle,Indie,9.99,$5-10,Paid,No,No,Yes,Unsupported,1000,24,5,82.8,3.0,3,3364,Not hit
109546,Iron Protocol,2025-04-10,RPG,Indie,14.99,$10-20,Paid,No,No,No,Unsupported,9900,167,73,69.9,142.5,26,49338,Not hit
137481,Broken Legends 2,2022-12-01,Simulation,AA,24.99,$20-40,Paid,No,No,No,Unsupported,160400,4255,897,82.6,48.0,475,1651689,Hit
169116,Steel Racer: Origins 2,2020-11-25,Adventure,Indie,9.99,$5-10,Paid,No,No,No,Playable,3100,100,20,84.0,23.5,5,13936,Not hit
182584,Solar Kingdom Deluxe,2025-03-31,Racing,Indie,9.99,$5-10,Paid,No,Yes,No,Unsupported,17900,272,111,71.2,57.3,38,73755,Not hit
154760,Iron Island: Origins,2024-02-09,Strategy,Indie,14.99,$10-20,Paid,No,No,No,Playable,7600,92,37,71.7,40.7,8,36648,Not hit
145732,Void Horizon 2 II,2017-12-01,Horror,Indie,2.99,< $5,Paid,No,No,No,Playable,435800,10401,1908,84.5,6.1,639,428564,Hit
139553,Dark League Remastered,2016-05-31,Horror,AA,19.99,$10-20,Paid,No,No,Yes,Verified,35500,701,254,73.5,5.9,84,279235,Not hit
140811,Star Dungeon,2024-07-22,Adventure,Indie,9.99,$5-10,Paid,Yes,No,No,Verified,34600,862,124,87.5,10.0,34,142605,Not hit
104107,Rogue Hunter,2016-06-04,Adventure,Indie,14.99,$10-20,Paid,No,Yes,No,Playable,25700,352,126,73.8,6.4,112,127415,Not hit
114356,Wild Ocean: Origins,2022-09-16,Simulation,AA,19.99,$10-20,Paid,No,No,No,Playable,672900,17314,4088,80.9,8.1,2151,4334729,Hit
182325,Mystic Tower 2 2,2021-03-23,Adventure,Indie,2.99,< $5,Paid,No,No,No,Verified,6200,151,77,66.4,5.8,17,5960,Not hit
137000,Broken Factory Remastered,2023-07-01,Adventure,AA,24.99,$20-40,Paid,No,No,No,Verified,835300,13422,233,98.3,9.4,1043,7538629,Hit
115355,Star Chronicles Deluxe,2021-08-12,Adventure,Indie,14.99,$10-20,Paid,No,No,Yes,Playable,11100,223,62,78.3,2.8,20,65195,Not hit
174444,Dark Odyssey Remastered Remastered,2022-06-13,Action,Indie,2.99,< $5,Paid,No,No,No,Verified,1900,24,19,56.5,24.9,4,2185,Not hit
108214,Tiny Survivors,2019-05-13,Puzzle,AA,19.99,$10-20,Paid,No,No,No,Verified,144000,3065,1210,71.7,3.5,552,1248964,Not hit
101073,Mystic Factory,2020-09-02,Strategy,Indie,0.0,Free,Free,No,No,No,Playable,957300,20742,6444,76.3,61.4,682,1462207,Not hit
172039,Hidden Chronicles Deluxe,2023-08-12,Survival,Indie,9.99,$5-10,Paid,No,Yes,No,Verified,5000,112,6,95.6,67.8,29,16891,Not hit
167192,Eternal Survivors Deluxe,2023-02-13,Casual,Indie,19.99,$10-20,Paid,No,No,,Playable,9200,163,36,82.0,7.8,14,60972,Not hit
155833,Dragon Arena,2025-08-18,Roguelike,Indie,0.99,< $5,Paid,No,No,No,Playable,300,5,3,67.6,29.4,0,120,Not hit
152688,Hidden Arena: Origins,2020-07-20,RPG,Indie,2.99,< $5,Paid,Yes,No,No,Verified,14800,378,46,89.2,26.6,28,16266,Not hit
177330,Broken Village: Origins Deluxe,2018-08-07,Action,Indie,0.0,Free,Free,No,No,No,Unsupported,395600,6371,3041,67.7,4.5,1416,416591,Not hit
168746,Eternal Colony II,2021-09-01,Adventure,Indie,4.99,< $5,Paid,No,No,No,Playable,13100,355,103,77.7,9.0,10,29030,Not hit
172742,Last Island 2 II,2018-11-12,Action,Indie,0.0,Free,Free,Yes,No,No,Verified,43600,1020,393,72.2,17.1,137,16467,Not hit
188726,Hidden Arena Deluxe,2018-02-16,Strategy,Indie,2.99,< $5,Paid,No,No,No,Unsupported,7100,102,63,62.0,21.4,17,6732,Not hit
143105,Last Tactics Deluxe,2024-05-08,RPG,Indie,19.99,$10-20,Paid,No,Yes,No,Playable,6700,130,65,66.8,61.2,17,54098,Not hit
124050,Iron Arena Deluxe,2021-05-16,Adventure,AA,19.99,$10-20,Paid,No,No,No,Playable,130600,3212,1478,68.5,5.4,203,1108193,Not hit
148988,Hidden Survivors Deluxe,2025-05-07,Adventure,Indie,9.99,$5-10,Paid,No,No,No,Verified,1400,21,7,78.3,18.6,0,4566,Not hit
172779,Solar Colony Deluxe,2024-10-05,Survival,Indie,2.99,< $5,Paid,No,Yes,No,Verified,1234100,41263,417,99,67.0,5326,1558123,Hit
182806,Void Kingdom,2025-12-22,RPG,Indie,19.99,$10-20,Paid,No,No,No,Verified,2900,59,26,70.3,38.8,2,26055,Not hit
166970,Frozen Odyssey II II,2023-03-15,RPG,Indie,9.99,$5-10,Paid,No,No,No,Playable,52200,1258,87,93.6,28.2,69,172465,Not hit
112099,Star Village,2021-02-07,Survival,Indie,9.99,$5-10,Paid,Yes,No,No,Playable,75600,1105,199,84.8,13.9,56,242490,Not hit
132449,Frozen Protocol: Origins,2021-07-05,Puzzle,Indie,4.99,< $5,Paid,No,No,No,Playable,200,2,2,64.2,1.3,0,355,Not hit
170522,Star Dungeon: Origins,2017-10-14,Simulation,Indie,0.0,Free,Free,No,No,No,Unsupported,38800,905,524,63.4,23.5,69,40243,Not hit
175258,Wild Tactics: Origins,2021-12-08,Sports,Indie,4.99,< $5,Paid,No,Yes,No,Unsupported,6600,146,68,68.6,10.6,17,12395,Not hit
164010,Frozen Odyssey: Origins II,2022-07-29,Simulation,Indie,0.99,< $5,Paid,No,No,No,Verified,900,13,6,71.7,37.3,3,306,Not hit
169634,Rogue Frontier II Remastered,2020-05-10,Adventure,Indie,9.99,$5-10,Paid,No,No,No,Playable,12900,450,57,88.8,8.8,31,45073,Not hit
148507,Star Odyssey: Origins,2025-02-01,RPG,Indie,14.99,$10-20,Paid,No,No,No,Playable,23200,638,177,78.4,53.0,79,129132,Not hit
138406,Star Protocol Remastered Remastered II,2017-12-26,Puzzle,Indie,9.99,$5-10,Paid,No,No,No,Verified,4000,69,34,67.8,6.9,8,16487,Not hit
134817,Dark Colony: Origins,2016-07-31,Casual,AAA,59.99,$40+,Paid,No,No,No,,64200,648,402,61.8,9.7,199,1323617,Not hit
168413,Steel League Deluxe,2024-02-25,Casual,Indie,14.99,$10-20,Paid,No,No,No,Verified,500,9,6,65.3,5.9,0,2567,Not hit
184767,Broken Racer Remastered Remastered,2020-03-31,Action,Indie,2.99,< $5,Paid,No,No,No,Playable,42000,811,134,85.9,14.0,119,54989,Not hit
180845,Hidden Horizon Deluxe,2018-11-02,Action,AA,24.99,$20-40,Paid,No,No,No,Playable,354600,4590,2334,66.3,12.2,473,2850441,Not hit
159200,Rogue Horizon 2,2024-03-04,Casual,Indie,2.99,< $5,Paid,No,No,No,Verified,600,7,4,68.9,9.5,1,666,Not hit
141403,Rogue Factory,2025-10-20,Action,Indie,19.99,$10-20,Paid,No,No,No,Playable,17600,384,47,89.2,10.4,54,116337,Not hit
154464,Cyber Colony: Origins,2019-02-02,Adventure,Indie,9.99,$5-10,Paid,No,No,No,Playable,1400,22,13,65.5,11.6,3,5361,Not hit
160791,Star Tower Remastered,2017-07-01,Action,Indie,4.99,< $5,Paid,No,Yes,No,Playable,454700,6532,1199,84.5,15.5,845,943500,Hit
160902,Void Empire 2 2,2025-05-04,Simulation,Indie,9.99,$5-10,Paid,No,No,No,Playable,3800,57,8,87.9,15.4,12,14638,Not hit
140922,Void Tower 2,2018-02-11,Action,AA,0.0,Free,Free,No,Yes,No,Verified,18619500,377580,66632,85.0,19.5,116516,12615629,Hit
187875,Cyber Protocol Deluxe,2021-12-06,Strategy,Indie,14.99,$10-20,Paid,No,Yes,No,Playable,213700,4109,42,99,69.5,549,1041717,Hit
155944,Hidden Tower 2,2017-05-31,Survival,Indie,9.99,$5-10,Paid,No,Yes,No,Verified,85500,1336,215,86.2,74.3,405,360948,Not hit
171965,Dark Kingdom Deluxe,2017-02-25,Action,AA,29.99,$20-40,Paid,No,No,No,Playable,1619700,48039,11637,80.5,8.7,1650,17712592,Hit
190909,Mystic Village: Origins,2020-06-26,Action,Indie,14.99,$10-20,Paid,Yes,Yes,No,Playable,80300,1536,516,74.9,19.1,203,392900,Not hit
113579,Crystal Hunter,2024-05-04,Strategy,Indie,19.99,$10-20,Paid,No,No,No,Unsupported,2500,40,13,75.8,54.4,7,18411,Not hit
188763,Steel Village Remastered,2018-06-16,Horror,Indie,4.99,< $5,Paid,No,Yes,No,Playable,3200,81,26,76.1,11.0,13,5430,Not hit
157868,Tiny Island Deluxe,2017-11-25,Action,Indie,0.99,< $5,Paid,No,Yes,No,Playable,34200,763,133,85.2,19.1,56,14612,Not hit
169856,Crystal League 2 2,2021-07-16,Action,Indie,0.0,Free,Free,Yes,No,No,Playable,107300,1591,1027,60.8,30.2,82,31576,Not hit
101924,Golden Racer,2017-07-15,Action,Indie,4.99,< $5,Paid,No,No,No,Unsupported,500,9,8,56.5,6.3,1,932,Not hit
189762,Silent Tower II,2019-01-27,Sports,Indie,2.99,< $5,Paid,Yes,Yes,No,Verified,30000,529,365,59.2,13.0,223,33035,Not hit
136371,Cyber Colony Remastered,2021-11-10,Simulation,AA,29.99,$20-40,Paid,No,No,No,Playable,10400,226,130,63.6,7.8,36,101390,Not hit
178625,Crystal Survivors: Origins,2023-12-23,Horror,Indie,9.99,$5-10,Paid,No,No,No,Verified,800,15,10,63.6,23.2,0,2727,Not hit
111507,Void Frontier,2019-03-29,Action,Indie,19.99,$10-20,Paid,Yes,Yes,No,Unsupported,11700,169,39,81.7,9.3,18,101710,Not hit
179883,Dragon Colony Deluxe II,2024-03-13,Action,Indie,9.99,$5-10,Paid,No,No,No,Playable,8000,83,37,69.9,3.7,24,27558,Not hit
143290,Hidden Village 2,2018-06-26,RPG,Indie,9.99,$5-10,Paid,No,Yes,No,Playable,7300,84,33,72.4,125.0,35,24018,Not hit
104847,Crystal Frontier,2021-05-21,Strategy,Indie,4.99,< $5,Paid,Yes,Yes,Yes,Playable,23100,648,223,74.4,27.2,167,40701,Not hit
130007,Frozen Kingdom II,2020-07-04,Action,Indie,14.99,$10-20,Paid,No,Yes,No,Playable,30900,1007,100,91.0,16.5,126,183298,Not hit
112247,Lost Empire,2019-05-10,Puzzle,Indie,0.99,< $5,Paid,No,No,No,Playable,3500,41,14,75.6,10.0,12,1200,Not hit
112284,Dark Survivors,2023-03-17,Casual,AA,24.99,$20-40,Paid,No,No,No,Verified,160200,3352,1292,72.2,5.6,379,1609746,Not hit
112617,Wild Hunter,2021-07-26,RPG,Indie,19.99,$10-20,Paid,No,No,No,Playable,300,3,4,44.0,61.8,0,1958,Not hit
184064,Wild Frontier: Origins,2021-06-01,RPG,Indie,14.99,$10-20,Paid,No,No,No,Verified,116800,3819,288,93.0,13.1,288,619439,Hit
131598,Crystal Colony 2,2018-04-05,Casual,Indie,4.99,< $5,Paid,No,No,No,Playable,2300,54,18,75.4,10.7,1,5013,Not hit
161938,Silent Racer: Origins,2023-10-17,RPG,AA,0.0,Free,Free,No,No,Yes,Unsupported,32600,451,297,60.4,40.7,19,24186,Not hit
173186,Frozen Island: Origins 2,2025-02-07,Simulation,Indie,4.99,< $5,Paid,No,No,No,Unsupported,17300,303,86,78.1,43.2,10,38851,Not hit
120313,Rogue Hunter: Origins,2022-04-30,Action,Indie,19.99,$10-20,Paid,Yes,No,No,Unsupported,68600,1364,394,77.6,14.6,174,608469,Not hit
119832,Void Survivors 2,2025-11-15,Action,AA,29.99,$20-40,Paid,No,No,No,Playable,287200,6128,2806,68.6,22.6,384,3095396,Not hit
107955,Steel Protocol,2023-07-01,Simulation,Indie,0.0,Free,Free,Yes,No,Yes,Verified,51700,1079,611,63.9,30.7,137,30059,Not hit
117723,Wild Dungeon Deluxe,2018-03-27,Action,Indie,0.0,Free,Free,Yes,Yes,No,Playable,50000,892,713,55.6,14.3,228,51663,Not hit
157424,Neon Dungeon II,2019-09-23,Strategy,Indie,14.99,$10-20,Paid,No,Yes,No,Playable,32800,1085,54,95.3,55.5,233,198558,Not hit
168450,Dragon Dungeon Remastered,2022-05-10,Strategy,Indie,0.99,< $5,Paid,No,No,No,Unsupported,11400,142,59,70.9,51.7,22,4433,Not hit
158608,Mystic Colony: Origins,2021-03-06,Roguelike,Indie,14.99,$10-20,Paid,No,No,No,Unsupported,3000,40,15,73.8,16.3,4,15517,Not hit
141921,Star Island 2: Origins,2016-12-15,Simulation,Indie,14.99,$10-20,Paid,No,No,No,Unsupported,22800,294,67,81.5,41.6,46,118476,Not hit
119351,Rogue League II: Origins,2024-11-18,Survival,Indie,0.99,< $5,Paid,No,Yes,No,Playable,1800,39,10,80.4,20.4,10,781,Not hit
153909,Silent Arena: Origins Remastered,2024-10-03,Adventure,Indie,0.0,Free,Free,No,No,No,Unsupported,117300,3430,816,80.8,2.9,63,174295,Hit
165860,Rogue Chronicles: Origins,2024-08-13,Puzzle,AA,19.99,$10-20,Paid,No,No,Yes,Unsupported,74500,2061,295,87.5,11.5,71,546535,Not hit
166526,Crystal Chronicles Remastered,2025-07-08,Adventure,Indie,24.99,$20-40,Paid,No,Yes,No,Unsupported,22300,356,52,87.3,17.1,161,218705,Not hit
180105,Pixel Survivors 2,2019-05-22,Simulation,AAA,69.99,$40+,Paid,No,No,No,Playable,26186400,455742,54608,89.3,112.1,55190,819588649,Hit
101961,Mystic Tower,2024-04-09,Roguelike,Indie,0.0,Free,Free,Yes,No,No,Unsupported,700,6,9,40.1,20.3,0,803,Not hit
163085,Frozen Hunter 2,2020-09-12,RPG,Indie,14.99,$10-20,Paid,No,No,No,Playable,3000,39,20,67.6,45.9,7,18937,Not hit
111285,Silent Colony: Origins Remastered,2021-07-30,Action,Indie,2.99,< $5,Paid,No,No,Yes,Playable,9100,214,98,68.7,11.1,14,9972,Not hit
148877,Lost Kingdom II,2021-05-23,Action,Indie,4.99,< $5,Paid,No,Yes,No,Unsupported,275900,7546,1947,79.5,19.1,1312,535337,Not hit
162493,Wild Odyssey Deluxe,2023-02-20,Strategy,Indie,24.99,$20-40,Paid,No,No,No,Unsupported,4400,119,2,99,23.2,6,45634,Not hit
